ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
36164670,Pub,csslib,29430,0.8.3,7682,logging,Pub,runtime,,any,29983
36164671,Pub,csslib,29430,0.8.3,7682,args,Pub,runtime,,any,29250
36164672,Pub,csslib,29430,0.8.3,7682,path,Pub,runtime,,any,30147
36164673,Pub,csslib,29430,0.8.3,7682,source_maps,Pub,runtime,,any,30394
36164680,Pub,csslib,29430,0.8.4,7683,browser,Pub,Development,,any,29311
36164681,Pub,csslib,29430,0.8.4,7683,unittest,Pub,Development,,any,30534
36164677,Pub,csslib,29430,0.8.4,7683,args,Pub,runtime,,any,29250
36164678,Pub,csslib,29430,0.8.4,7683,path,Pub,runtime,,any,30147
36164679,Pub,csslib,29430,0.8.4,7683,source_maps,Pub,runtime,,any,30394
36164676,Pub,csslib,29430,0.8.4,7683,logging,Pub,runtime,,any,29983
36164686,Pub,csslib,29430,0.8.5,7684,browser,Pub,Development,,any,29311
36164687,Pub,csslib,29430,0.8.5,7684,unittest,Pub,Development,,any,30534
36164684,Pub,csslib,29430,0.8.5,7684,path,Pub,runtime,,any,30147
36164685,Pub,csslib,29430,0.8.5,7684,source_maps,Pub,runtime,,any,30394
36164682,Pub,csslib,29430,0.8.5,7684,logging,Pub,runtime,,any,29983
36164683,Pub,csslib,29430,0.8.5,7684,args,Pub,runtime,,any,29250
36164693,Pub,csslib,29430,0.8.6,7685,unittest,Pub,Development,,any,30534
36164692,Pub,csslib,29430,0.8.6,7685,browser,Pub,Development,,any,29311
36164691,Pub,csslib,29430,0.8.6,7685,source_maps,Pub,runtime,,any,30394
36164689,Pub,csslib,29430,0.8.6,7685,args,Pub,runtime,,any,29250
36164688,Pub,csslib,29430,0.8.6,7685,logging,Pub,runtime,,any,29983
36164690,Pub,csslib,29430,0.8.6,7685,path,Pub,runtime,,any,30147
36164698,Pub,csslib,29430,0.8.7,7686,browser,Pub,Development,,any,29311
36164699,Pub,csslib,29430,0.8.7,7686,unittest,Pub,Development,,any,30534
36164694,Pub,csslib,29430,0.8.7,7686,logging,Pub,runtime,,any,29983
36164695,Pub,csslib,29430,0.8.7,7686,args,Pub,runtime,,any,29250
36164696,Pub,csslib,29430,0.8.7,7686,path,Pub,runtime,,any,30147
36164697,Pub,csslib,29430,0.8.7,7686,source_maps,Pub,runtime,,any,30394
36164705,Pub,csslib,29430,0.8.8,7687,unittest,Pub,Development,,any,30534
36164704,Pub,csslib,29430,0.8.8,7687,browser,Pub,Development,,any,29311
36164702,Pub,csslib,29430,0.8.8,7687,path,Pub,runtime,,any,30147
36164703,Pub,csslib,29430,0.8.8,7687,source_maps,Pub,runtime,,any,30394
36164700,Pub,csslib,29430,0.8.8,7687,logging,Pub,runtime,,any,29983
36164701,Pub,csslib,29430,0.8.8,7687,args,Pub,runtime,,any,29250
36164710,Pub,csslib,29430,0.8.9,7688,browser,Pub,Development,,any,29311
36164711,Pub,csslib,29430,0.8.9,7688,unittest,Pub,Development,,any,30534
36164706,Pub,csslib,29430,0.8.9,7688,logging,Pub,runtime,,any,29983
36164707,Pub,csslib,29430,0.8.9,7688,args,Pub,runtime,,any,29250
36164708,Pub,csslib,29430,0.8.9,7688,path,Pub,runtime,,any,30147
36164709,Pub,csslib,29430,0.8.9,7688,source_maps,Pub,runtime,,any,30394
36164716,Pub,csslib,29430,0.9.0,7689,browser,Pub,Development,,>=0.9.0 <0.10.0,29311
36164717,Pub,csslib,29430,0.9.0,7689,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164713,Pub,csslib,29430,0.9.0,7689,args,Pub,runtime,,>=0.9.0 <0.10.0,29250
36164714,Pub,csslib,29430,0.9.0,7689,path,Pub,runtime,,>=0.9.0 <0.10.0,30147
36164715,Pub,csslib,29430,0.9.0,7689,source_maps,Pub,runtime,,>=0.9.0 <0.10.0,30394
36164712,Pub,csslib,29430,0.9.0,7689,logging,Pub,runtime,,>=0.9.0 <0.10.0,29983
36164723,Pub,csslib,29430,0.9.1,7690,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164722,Pub,csslib,29430,0.9.1,7690,browser,Pub,Development,,>=0.9.0 <0.10.0,29311
36164718,Pub,csslib,29430,0.9.1,7690,logging,Pub,runtime,,>=0.9.0 <0.10.0,29983
36164719,Pub,csslib,29430,0.9.1,7690,args,Pub,runtime,,>=0.9.0 <0.10.0,29250
36164720,Pub,csslib,29430,0.9.1,7690,path,Pub,runtime,,>=0.9.0 <2.0.0,30147
36164721,Pub,csslib,29430,0.9.1,7690,source_maps,Pub,runtime,,>=0.9.0 <0.10.0,30394
36164729,Pub,csslib,29430,0.9.2,7691,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164728,Pub,csslib,29430,0.9.2,7691,browser,Pub,Development,,>=0.9.0 <0.10.0,29311
36164724,Pub,csslib,29430,0.9.2,7691,logging,Pub,runtime,,>=0.9.0 <0.10.0,29983
36164725,Pub,csslib,29430,0.9.2,7691,args,Pub,runtime,,>=0.9.0 <0.10.0,29250
36164727,Pub,csslib,29430,0.9.2,7691,source_maps,Pub,runtime,,>=0.9.0 <0.10.0,30394
36164726,Pub,csslib,29430,0.9.2,7691,path,Pub,runtime,,>=0.9.0 <2.0.0,30147
36164730,Pub,csso_transformer,29431,0.1.0,7692,barback,Pub,runtime,,>=0.15.0 <0.16.0,29271
36164731,Pub,csso_transformer,29431,0.1.0,7692,path,Pub,runtime,,>=1.3.0 <2.0.0,30147
36164733,Pub,csso_transformer,29431,0.2.0,7693,path,Pub,runtime,,>=1.3.0 <2.0.0,30147
36164732,Pub,csso_transformer,29431,0.2.0,7693,barback,Pub,runtime,,>=0.15.0 <0.16.0,29271
36164734,Pub,csv,29432,2.0.0,7694,unittest,Pub,Development,,>=0.11.0+5 <0.12.0,30534
36164735,Pub,csv,29432,2.0.1,7695,unittest,Pub,Development,,>=0.11.0+5 <0.12.0,30534
36164736,Pub,csv,29432,3.0.1,4728404,test,Pub,Development,,>=0.12.8 <0.13.0,30486
36164737,Pub,csv,29432,3.1.1,6071791,test,Pub,Development,,>=0.12.8 <0.13.0,30486
39749933,Pub,csv,29432,3.1.2,8294878,test,Pub,Development,,>=0.12.8 <0.13.0,30486
36164738,Pub,csv_sheet,29433,0.0.1,7696,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164739,Pub,csv_sheet,29433,0.0.2,7697,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164740,Pub,csv_sheet,29433,0.0.2+1,7698,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164741,Pub,csv_sheet,29433,0.0.2+3,7699,unittest,Pub,Development,,>=0.11.0 <0.12.0,30534
36164742,Pub,csv_sheet,29433,0.0.3,7700,unittest,Pub,Development,,>=0.11.0 <0.12.0,30534
36164743,Pub,csv_utils,29434,0.2.0,7701,unittest,Pub,Development,,>=0.11.0 <1.0.0,30534
36164744,Pub,ctrl_alt_foo,29436,0.0.1,7711,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164745,Pub,ctrl_alt_foo,29436,0.0.1,7711,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164747,Pub,ctrl_alt_foo,29436,0.0.2,7712,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164746,Pub,ctrl_alt_foo,29436,0.0.2,7712,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164748,Pub,ctrl_alt_foo,29436,0.0.3,7713,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164749,Pub,ctrl_alt_foo,29436,0.0.3,7713,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164751,Pub,ctrl_alt_foo,29436,0.0.4,7714,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164750,Pub,ctrl_alt_foo,29436,0.0.4,7714,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164752,Pub,ctrl_alt_foo,29436,0.1.1,7715,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164753,Pub,ctrl_alt_foo,29436,0.1.1,7715,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164754,Pub,ctrl_alt_foo,29436,0.1.2,7716,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164755,Pub,ctrl_alt_foo,29436,0.1.2,7716,unittest,Pub,runtime,,>=0.6.15+3 <0.6.16,30534
36164757,Pub,ctrl_alt_foo,29436,0.2.0,7717,unittest,Pub,runtime,,>=0.7.1 <0.7.2,30534
36164756,Pub,ctrl_alt_foo,29436,0.2.0,7717,js,Pub,runtime,,>=0.0.24 <0.0.25,29917
36164758,Pub,ctrl_alt_foo,29436,0.3.0,7718,unittest,Pub,Development,,any,30534
36164759,Pub,ctrl_alt_foo,29436,0.3.1,4305644,unittest,Pub,Development,,any,30534
36164760,Pub,current_script,29438,0.0.1,7721,stack_trace,Pub,runtime,,>=1.0.2 <2.0.0,30421
36164761,Pub,current_script,29438,0.0.1,7721,path,Pub,runtime,,>=1.3.0 <2.0.0,30147
36164762,Pub,current_script,29438,0.0.2,7722,stack_trace,Pub,runtime,,>=1.0.2 <2.0.0,30421
36164763,Pub,current_script,29438,0.0.2,7722,path,Pub,runtime,,>=1.3.0 <2.0.0,30147
36164764,Pub,current_script,29438,0.0.3,7723,stack_trace,Pub,runtime,,>=1.0.2 <2.0.0,30421
36164765,Pub,current_script,29438,0.0.3,7723,path,Pub,runtime,,>=1.3.0 <2.0.0,30147
36164766,Pub,curry,29440,0.0.1,7725,unittest,Pub,Development,,any,30534
36164767,Pub,curry,29440,0.0.2,7726,unittest,Pub,Development,,any,30534
36164768,Pub,custom_element,29441,0.10.0,7727,unittest,Pub,Development,,>=0.10.0 <0.11.0,30534
36164769,Pub,custom_element,29441,0.10.1,7728,unittest,Pub,Development,,>=0.10.0 <0.11.0,30534
36164773,Pub,custom_element,29441,0.6.13,7729,unittest,Pub,Development,,any,30534
36164771,Pub,custom_element,29441,0.6.13,7729,mdv,Pub,runtime,,any,30014
36164772,Pub,custom_element,29441,0.6.13,7729,meta,Pub,runtime,,any,30026
36164770,Pub,custom_element,29441,0.6.13,7729,mutation_observer,Pub,runtime,,any,30073
36164777,Pub,custom_element,29441,0.6.14,7730,unittest,Pub,Development,,any,30534
36164774,Pub,custom_element,29441,0.6.14,7730,mutation_observer,Pub,runtime,,any,30073
36164775,Pub,custom_element,29441,0.6.14,7730,mdv,Pub,runtime,,any,30014
36164776,Pub,custom_element,29441,0.6.14,7730,meta,Pub,runtime,,any,30026
36164781,Pub,custom_element,29441,0.6.15+2,7731,unittest,Pub,Development,,any,30534
36164778,Pub,custom_element,29441,0.6.15+2,7731,mutation_observer,Pub,runtime,,any,30073
36164779,Pub,custom_element,29441,0.6.15+2,7731,mdv,Pub,runtime,,any,30014
36164780,Pub,custom_element,29441,0.6.15+2,7731,meta,Pub,runtime,,any,30026
36164785,Pub,custom_element,29441,0.6.15+3,7732,unittest,Pub,Development,,any,30534
36164782,Pub,custom_element,29441,0.6.15+3,7732,mutation_observer,Pub,runtime,,any,30073
36164783,Pub,custom_element,29441,0.6.15+3,7732,mdv,Pub,runtime,,any,30014
36164784,Pub,custom_element,29441,0.6.15+3,7732,meta,Pub,runtime,,any,30026
36164789,Pub,custom_element,29441,0.6.17,7733,unittest,Pub,Development,,any,30534
36164787,Pub,custom_element,29441,0.6.17,7733,mdv,Pub,runtime,,any,30014
36164788,Pub,custom_element,29441,0.6.17,7733,meta,Pub,runtime,,any,30026
36164786,Pub,custom_element,29441,0.6.17,7733,mutation_observer,Pub,runtime,,any,30073
36164793,Pub,custom_element,29441,0.6.17+2,7734,unittest,Pub,Development,,any,30534
36164790,Pub,custom_element,29441,0.6.17+2,7734,mutation_observer,Pub,runtime,,any,30073
36164791,Pub,custom_element,29441,0.6.17+2,7734,mdv,Pub,runtime,,any,30014
36164792,Pub,custom_element,29441,0.6.17+2,7734,meta,Pub,runtime,,any,30026
36164797,Pub,custom_element,29441,0.6.19,7735,unittest,Pub,Development,,any,30534
36164794,Pub,custom_element,29441,0.6.19,7735,mutation_observer,Pub,runtime,,any,30073
36164795,Pub,custom_element,29441,0.6.19,7735,mdv,Pub,runtime,,any,30014
36164796,Pub,custom_element,29441,0.6.19,7735,meta,Pub,runtime,,any,30026
36164801,Pub,custom_element,29441,0.6.20+1,7736,unittest,Pub,Development,,any,30534
36164798,Pub,custom_element,29441,0.6.20+1,7736,mutation_observer,Pub,runtime,,any,30073
36164799,Pub,custom_element,29441,0.6.20+1,7736,mdv,Pub,runtime,,any,30014
36164800,Pub,custom_element,29441,0.6.20+1,7736,meta,Pub,runtime,,any,30026
36164805,Pub,custom_element,29441,0.6.21+3,7737,unittest,Pub,Development,,any,30534
36164802,Pub,custom_element,29441,0.6.21+3,7737,mutation_observer,Pub,runtime,,any,30073
36164803,Pub,custom_element,29441,0.6.21+3,7737,mdv,Pub,runtime,,any,30014
36164804,Pub,custom_element,29441,0.6.21+3,7737,meta,Pub,runtime,,any,30026
36164807,Pub,custom_element,29441,0.7.0,7738,mdv,Pub,runtime,,any,30014
36164809,Pub,custom_element,29441,0.7.0,7738,unittest,Pub,Development,,any,30534
36164806,Pub,custom_element,29441,0.7.0,7738,mutation_observer,Pub,runtime,,any,30073
36164808,Pub,custom_element,29441,0.7.0,7738,meta,Pub,runtime,,any,30026
36164813,Pub,custom_element,29441,0.7.1,7739,unittest,Pub,Development,,any,30534
36164810,Pub,custom_element,29441,0.7.1,7739,mutation_observer,Pub,runtime,,any,30073
36164811,Pub,custom_element,29441,0.7.1,7739,mdv,Pub,runtime,,any,30014
36164812,Pub,custom_element,29441,0.7.1,7739,meta,Pub,runtime,,any,30026
36164817,Pub,custom_element,29441,0.7.2,7740,unittest,Pub,Development,,any,30534
36164814,Pub,custom_element,29441,0.7.2,7740,mutation_observer,Pub,runtime,,any,30073
36164816,Pub,custom_element,29441,0.7.2,7740,meta,Pub,runtime,,any,30026
36164815,Pub,custom_element,29441,0.7.2,7740,mdv,Pub,runtime,,any,30014
36164821,Pub,custom_element,29441,0.7.2+1,7741,unittest,Pub,Development,,any,30534
36164818,Pub,custom_element,29441,0.7.2+1,7741,mutation_observer,Pub,runtime,,any,30073
36164819,Pub,custom_element,29441,0.7.2+1,7741,mdv,Pub,runtime,,any,30014
36164820,Pub,custom_element,29441,0.7.2+1,7741,meta,Pub,runtime,,any,30026
36164825,Pub,custom_element,29441,0.7.3+1,7742,unittest,Pub,Development,,any,30534
36164822,Pub,custom_element,29441,0.7.3+1,7742,mutation_observer,Pub,runtime,,any,30073
36164823,Pub,custom_element,29441,0.7.3+1,7742,mdv,Pub,runtime,,any,30014
36164824,Pub,custom_element,29441,0.7.3+1,7742,meta,Pub,runtime,,any,30026
36164829,Pub,custom_element,29441,0.7.4,7743,unittest,Pub,Development,,any,30534
36164826,Pub,custom_element,29441,0.7.4,7743,mutation_observer,Pub,runtime,,any,30073
36164827,Pub,custom_element,29441,0.7.4,7743,mdv,Pub,runtime,,any,30014
36164828,Pub,custom_element,29441,0.7.4,7743,meta,Pub,runtime,,any,30026
36164833,Pub,custom_element,29441,0.7.5,7744,unittest,Pub,Development,,any,30534
36164830,Pub,custom_element,29441,0.7.5,7744,mutation_observer,Pub,runtime,,any,30073
36164831,Pub,custom_element,29441,0.7.5,7744,mdv,Pub,runtime,,any,30014
36164832,Pub,custom_element,29441,0.7.5,7744,meta,Pub,runtime,,any,30026
36164837,Pub,custom_element,29441,0.7.6,7745,unittest,Pub,Development,,any,30534
36164834,Pub,custom_element,29441,0.7.6,7745,mutation_observer,Pub,runtime,,any,30073
36164835,Pub,custom_element,29441,0.7.6,7745,mdv,Pub,runtime,,any,30014
36164836,Pub,custom_element,29441,0.7.6,7745,meta,Pub,runtime,,any,30026
36164841,Pub,custom_element,29441,0.7.6+4,7746,unittest,Pub,Development,,any,30534
36164839,Pub,custom_element,29441,0.7.6+4,7746,mdv,Pub,runtime,,any,30014
36164838,Pub,custom_element,29441,0.7.6+4,7746,mutation_observer,Pub,runtime,,any,30073
36164840,Pub,custom_element,29441,0.7.6+4,7746,meta,Pub,runtime,,any,30026
36164845,Pub,custom_element,29441,0.8.0,7747,unittest,Pub,Development,,any,30534
36164844,Pub,custom_element,29441,0.8.0,7747,meta,Pub,runtime,,any,30026
36164842,Pub,custom_element,29441,0.8.0,7747,mutation_observer,Pub,runtime,,any,30073
36164843,Pub,custom_element,29441,0.8.0,7747,mdv,Pub,runtime,,any,30014
36164849,Pub,custom_element,29441,0.8.1,7748,unittest,Pub,Development,,any,30534
36164846,Pub,custom_element,29441,0.8.1,7748,mutation_observer,Pub,runtime,,any,30073
36164847,Pub,custom_element,29441,0.8.1,7748,mdv,Pub,runtime,,any,30014
36164848,Pub,custom_element,29441,0.8.1,7748,meta,Pub,runtime,,any,30026
36164852,Pub,custom_element,29441,0.8.10,7749,unittest,Pub,Development,,any,30534
36164850,Pub,custom_element,29441,0.8.10,7749,mutation_observer,Pub,runtime,,any,30073
36164851,Pub,custom_element,29441,0.8.10,7749,meta,Pub,runtime,,any,30026
36164855,Pub,custom_element,29441,0.8.10+3,7750,unittest,Pub,Development,,any,30534
36164854,Pub,custom_element,29441,0.8.10+3,7750,meta,Pub,runtime,,any,30026
36164853,Pub,custom_element,29441,0.8.10+3,7750,mutation_observer,Pub,runtime,,any,30073
36164858,Pub,custom_element,29441,0.8.10+4,7751,unittest,Pub,Development,,any,30534
36164857,Pub,custom_element,29441,0.8.10+4,7751,meta,Pub,runtime,,any,30026
36164856,Pub,custom_element,29441,0.8.10+4,7751,mutation_observer,Pub,runtime,,any,30073
36164862,Pub,custom_element,29441,0.8.2,7752,unittest,Pub,Development,,any,30534
36164859,Pub,custom_element,29441,0.8.2,7752,mutation_observer,Pub,runtime,,any,30073
36164860,Pub,custom_element,29441,0.8.2,7752,mdv,Pub,runtime,,any,30014
36164861,Pub,custom_element,29441,0.8.2,7752,meta,Pub,runtime,,any,30026
36164866,Pub,custom_element,29441,0.8.3,7753,unittest,Pub,Development,,any,30534
36164865,Pub,custom_element,29441,0.8.3,7753,meta,Pub,runtime,,any,30026
36164864,Pub,custom_element,29441,0.8.3,7753,mdv,Pub,runtime,,any,30014
36164863,Pub,custom_element,29441,0.8.3,7753,mutation_observer,Pub,runtime,,any,30073
36164870,Pub,custom_element,29441,0.8.4,7754,unittest,Pub,Development,,any,30534
36164867,Pub,custom_element,29441,0.8.4,7754,mutation_observer,Pub,runtime,,any,30073
36164868,Pub,custom_element,29441,0.8.4,7754,mdv,Pub,runtime,,any,30014
36164869,Pub,custom_element,29441,0.8.4,7754,meta,Pub,runtime,,any,30026
36164874,Pub,custom_element,29441,0.8.5,7755,unittest,Pub,Development,,any,30534
36164871,Pub,custom_element,29441,0.8.5,7755,mutation_observer,Pub,runtime,,any,30073
36164872,Pub,custom_element,29441,0.8.5,7755,mdv,Pub,runtime,,any,30014
36164873,Pub,custom_element,29441,0.8.5,7755,meta,Pub,runtime,,any,30026
36164877,Pub,custom_element,29441,0.8.6,7756,unittest,Pub,Development,,any,30534
36164876,Pub,custom_element,29441,0.8.6,7756,meta,Pub,runtime,,any,30026
36164875,Pub,custom_element,29441,0.8.6,7756,mutation_observer,Pub,runtime,,any,30073
36164880,Pub,custom_element,29441,0.8.7,7757,unittest,Pub,Development,,any,30534
36164878,Pub,custom_element,29441,0.8.7,7757,mutation_observer,Pub,runtime,,any,30073
36164879,Pub,custom_element,29441,0.8.7,7757,meta,Pub,runtime,,any,30026
36164883,Pub,custom_element,29441,0.8.8,7758,unittest,Pub,Development,,any,30534
36164881,Pub,custom_element,29441,0.8.8,7758,mutation_observer,Pub,runtime,,any,30073
36164882,Pub,custom_element,29441,0.8.8,7758,meta,Pub,runtime,,any,30026
36164886,Pub,custom_element,29441,0.8.9,7759,unittest,Pub,Development,,any,30534
36164884,Pub,custom_element,29441,0.8.9,7759,mutation_observer,Pub,runtime,,any,30073
36164885,Pub,custom_element,29441,0.8.9,7759,meta,Pub,runtime,,any,30026
36164888,Pub,custom_element,29441,0.9.0,7760,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164887,Pub,custom_element,29441,0.9.0,7760,mutation_observer,Pub,runtime,,>=0.9.0 <0.10.0,30073
36164890,Pub,custom_element,29441,0.9.1,7761,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164889,Pub,custom_element,29441,0.9.1,7761,mutation_observer,Pub,runtime,,>=0.9.0 <0.10.0,30073
36164892,Pub,custom_element,29441,0.9.1+1,7762,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164891,Pub,custom_element,29441,0.9.1+1,7762,mutation_observer,Pub,runtime,,>=0.9.0 <0.10.0,30073
36164894,Pub,custom_element,29441,0.9.1+2,7763,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164893,Pub,custom_element,29441,0.9.1+2,7763,mutation_observer,Pub,runtime,,>=0.9.0 <0.10.0,30073
36164896,Pub,custom_element,29441,0.9.2,7764,unittest,Pub,Development,,>=0.9.0 <0.10.0,30534
36164895,Pub,custom_element,29441,0.9.2,7764,mutation_observer,Pub,runtime,,>=0.9.0 <0.10.0,30073
36164899,Pub,custom_element_apigen,29442,0.0.1,7765,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164897,Pub,custom_element_apigen,29442,0.0.1,7765,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164898,Pub,custom_element_apigen,29442,0.0.1,7765,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164900,Pub,custom_element_apigen,29442,0.0.2,7766,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164902,Pub,custom_element_apigen,29442,0.0.2,7766,polymer,Pub,runtime,,>=0.14.1 <0.15.0,30188
36164903,Pub,custom_element_apigen,29442,0.0.2,7766,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164901,Pub,custom_element_apigen,29442,0.0.2,7766,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164904,Pub,custom_element_apigen,29442,0.0.2+1,7767,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164905,Pub,custom_element_apigen,29442,0.0.2+1,7767,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164906,Pub,custom_element_apigen,29442,0.0.2+1,7767,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164907,Pub,custom_element_apigen,29442,0.0.2+1,7767,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164909,Pub,custom_element_apigen,29442,0.0.3,7768,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164910,Pub,custom_element_apigen,29442,0.0.3,7768,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164911,Pub,custom_element_apigen,29442,0.0.3,7768,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164908,Pub,custom_element_apigen,29442,0.0.3,7768,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164915,Pub,custom_element_apigen,29442,0.1.0,7769,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164912,Pub,custom_element_apigen,29442,0.1.0,7769,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164913,Pub,custom_element_apigen,29442,0.1.0,7769,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164914,Pub,custom_element_apigen,29442,0.1.0,7769,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164916,Pub,custom_element_apigen,29442,0.1.1,7770,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164917,Pub,custom_element_apigen,29442,0.1.1,7770,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164918,Pub,custom_element_apigen,29442,0.1.1,7770,web_components,Pub,runtime,,>=0.9.0 <0.10.0,30569
36164919,Pub,custom_element_apigen,29442,0.1.1,7770,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164920,Pub,custom_element_apigen,29442,0.1.1,7770,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164921,Pub,custom_element_apigen,29442,0.1.2,7771,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164923,Pub,custom_element_apigen,29442,0.1.2,7771,web_components,Pub,runtime,,>=0.9.0 <0.10.0,30569
36164925,Pub,custom_element_apigen,29442,0.1.2,7771,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164924,Pub,custom_element_apigen,29442,0.1.2,7771,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164922,Pub,custom_element_apigen,29442,0.1.2,7771,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164926,Pub,custom_element_apigen,29442,0.1.2+1,7772,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164927,Pub,custom_element_apigen,29442,0.1.2+1,7772,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164928,Pub,custom_element_apigen,29442,0.1.2+1,7772,web_components,Pub,runtime,,>=0.9.0 <0.11.0,30569
36164929,Pub,custom_element_apigen,29442,0.1.2+1,7772,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164930,Pub,custom_element_apigen,29442,0.1.2+1,7772,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164931,Pub,custom_element_apigen,29442,0.1.3,7773,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164935,Pub,custom_element_apigen,29442,0.1.3,7773,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164932,Pub,custom_element_apigen,29442,0.1.3,7773,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164933,Pub,custom_element_apigen,29442,0.1.3,7773,web_components,Pub,runtime,,>=0.9.0 <0.11.0,30569
36164934,Pub,custom_element_apigen,29442,0.1.3,7773,polymer,Pub,runtime,,>=0.14.1 <0.16.0,30188
36164936,Pub,custom_element_apigen,29442,0.1.4,2798538,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164937,Pub,custom_element_apigen,29442,0.1.4,2798538,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164938,Pub,custom_element_apigen,29442,0.1.4,2798538,web_components,Pub,runtime,,>=0.10.2 <0.11.0,30569
36164939,Pub,custom_element_apigen,29442,0.1.4,2798538,polymer,Pub,runtime,,>=0.16.0 <0.17.0,30188
36164940,Pub,custom_element_apigen,29442,0.1.4,2798538,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164945,Pub,custom_element_apigen,29442,0.1.4+1,2809566,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164942,Pub,custom_element_apigen,29442,0.1.4+1,2809566,html5lib,Pub,runtime,,>=0.11.0 <0.13.0,29857
36164943,Pub,custom_element_apigen,29442,0.1.4+1,2809566,web_components,Pub,runtime,,>=0.10.2 <0.12.0,30569
36164944,Pub,custom_element_apigen,29442,0.1.4+1,2809566,polymer,Pub,runtime,,>=0.16.0 <0.17.0,30188
36164941,Pub,custom_element_apigen,29442,0.1.4+1,2809566,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164946,Pub,custom_element_apigen,29442,0.1.4+2,2818546,html,Pub,runtime,,>=0.12.0 <0.13.0,715417
36164950,Pub,custom_element_apigen,29442,0.1.4+2,2818546,path,Pub,runtime,,>=1.0.0 <2.0.0,30147
36164947,Pub,custom_element_apigen,29442,0.1.4+2,2818546,yaml,Pub,runtime,,>=1.0.0 <3.0.0,30606
36164948,Pub,custom_element_apigen,29442,0.1.4+2,2818546,web_components,Pub,runtime,,>=0.10.2 <0.12.0,30569
36164949,Pub,custom_element_apigen,29442,0.1.4+2,2818546,polymer,Pub,runtime,,>=0.16.0 <0.17.0,30188
